"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:23:57:608","2518004215258347","  54.267","  76.000"," 3000","  19.970","1139.036"," 316.399","  17.784","1015.368"," 282.047","104","0","   0.789","  56.480","  15.689","  28.000","  500"
"14:23:57:709","2518004487637077","  54.368","  84.000"," 2900","  21.333","1141.188"," 316.997","  18.841","1017.269"," 282.575","104","0","   1.258","  56.607","  15.724","  28.000","  850"
"14:23:57:807","2518004753076018","  54.467","  77.000"," 2900","  20.093","1143.164"," 317.545","  17.894","1019.028"," 283.063","104","0","   0.837","  56.689","  15.747","  28.000","  850"
"14:23:57:909","2518005027103593","  54.568","  77.000"," 3000","  20.054","1145.199"," 318.111","  17.842","1020.839"," 283.566","104","0","   0.853","  56.776","  15.771","  28.000","  850"
"14:23:58:011","2518005303442119","  54.670","  93.000"," 2900","  21.518","1147.401"," 318.723","  18.887","1022.772"," 284.103","105","0","   1.308","  56.910","  15.808","  28.000","  850"
"14:23:58:108","2518005565136376","  54.767","  78.000"," 3000","  20.688","1149.406"," 319.280","  18.008","1024.518"," 284.588","105","0","   0.834","  56.991","  15.831","  28.000","  850"
"14:23:58:209","2518005838425114","  54.869","  76.000"," 2900","  19.858","1151.417"," 319.838","  17.551","1026.294"," 285.082","104","0","   0.816","  57.073","  15.854","  28.000","  850"
"14:23:58:308","2518006106212494","  54.968","  78.000"," 3100","  20.398","1153.440"," 320.400","  18.218","1028.101"," 285.584","105","0","   0.863","  57.159","  15.877","  28.000","  850"
"14:23:58:412","2518006386488790","  55.072","  84.000"," 2900","  20.442","1155.562"," 320.989","  18.151","1029.985"," 286.107","105","0","   1.058","  57.269","  15.908","  28.000","  600"
"14:23:58:508","2518006645244319","  55.167","  86.000"," 3000","  20.951","1157.570"," 321.547","  18.571","1031.765"," 286.601","105","0","   1.323","  57.396","  15.943","  28.000","  500"
"14:23:58:608","2518006915231506","  55.267","  85.000"," 3000","  20.796","1159.649"," 322.125","  18.432","1033.608"," 287.113","103","0","   1.260","  57.522","  15.978","  28.000","  500"
"14:23:58:709","2518007187066528","  55.368","  91.000"," 3000","  22.497","1161.914"," 322.754","  19.728","1035.595"," 287.665","105","0","   1.638","  57.687","  16.024","  28.000","  750"
"14:23:58:808","2518007455878894","  55.468","  87.000"," 2900","  20.731","1163.978"," 323.327","  18.343","1037.421"," 288.172","104","0","   1.284","  57.814","  16.060","  28.000","  500"
"14:23:58:912","2518007736262107","  55.571","  85.000"," 3100","  20.704","1166.128"," 323.925","  18.391","1039.331"," 288.703","105","0","   1.207","  57.940","  16.094","  28.000","  500"
"14:23:59:008","2518007994708156","  55.667","  84.000"," 2900","  20.480","1168.089"," 324.469","  18.130","1041.066"," 289.185","105","0","   1.268","  58.061","  16.128","  28.000","  500"
"14:23:59:108","2518008265013586","  55.767","  84.000"," 3000","  20.699","1170.161"," 325.045","  18.372","1042.906"," 289.696","105","0","   1.180","  58.179","  16.161","  28.000","  500"
"14:23:59:212","2518008546527907","  55.872","  65.000"," 3100","  20.052","1172.252"," 325.626","  17.755","1044.757"," 290.210","104","0","   1.246","  58.309","  16.197","  28.000","  500"
"14:23:59:311","2518008814332318","  55.971","  52.000"," 3000","  19.865","1174.222"," 326.173","  17.652","1046.508"," 290.697","105","0","   0.803","  58.389","  16.219","  28.000","  500"
"14:23:59:409","2518009078845453","  56.069","  52.000"," 3100","  19.597","1176.142"," 326.706","  17.389","1048.211"," 291.170","104","0","   0.802","  58.467","  16.241","  28.000","  500"
"14:23:59:509","2518009347709518","  56.168","  52.000"," 3100","  20.100","1178.144"," 327.262","  17.882","1049.992"," 291.664","105","0","   0.804","  58.547","  16.263","  28.000","  500"
"14:23:59:608","2518009615235337","  56.267","  52.000"," 3000","  19.772","1180.103"," 327.806","  17.556","1051.732"," 292.148","104","0","   0.800","  58.627","  16.285","  28.000","  500"
"14:23:59:710","2518009890502248","  56.369","  60.000"," 3000","  21.786","1182.324"," 328.423","  19.232","1053.692"," 292.692","105","0","   1.254","  58.755","  16.321","  28.000","  850"
"14:23:59:808","2518010154147672","  56.467","  52.000"," 3100","  19.694","1184.248"," 328.958","  17.454","1055.397"," 293.166","104","0","   1.068","  58.859","  16.350","  28.000","  850"
"14:23:59:909","2518010427774126","  56.568","  52.000"," 3100","  20.270","1186.302"," 329.528","  17.963","1057.217"," 293.671","104","0","   1.304","  58.991","  16.386","  28.000","  850"
"14:24:00:009","2518010697365373","  56.668","  52.000"," 3100","  19.984","1188.297"," 330.083","  17.712","1058.986"," 294.163","104","0","   1.392","  59.130","  16.425","  28.000","  850"
"14:24:00:109","2518010967863826","  56.768","  77.000"," 2800","  20.672","1190.368"," 330.658","  18.407","1060.830"," 294.675","105","0","   1.031","  59.233","  16.454","  28.000","  650"
"14:24:00:212","2518011246529902","  56.872","  76.000"," 2900","  19.751","1192.407"," 331.224","  17.574","1062.644"," 295.179","104","0","   0.797","  59.315","  16.477","  28.000","  650"
"14:24:00:308","2518011504717513","  56.967","  76.000"," 2900","  19.767","1194.297"," 331.749","  17.605","1064.327"," 295.647","104","0","   0.796","  59.392","  16.498","  28.000","  650"
"14:24:00:410","2518011779325459","  57.069","  76.000"," 3000","  20.176","1196.349"," 332.319","  18.000","1066.158"," 296.155","105","0","   0.790","  59.472","  16.520","  28.000","  650"
"14:24:00:508","2518012044305922","  57.167","  77.000"," 3000","  20.013","1198.314"," 332.865","  17.835","1067.909"," 296.641","105","0","   0.787","  59.549","  16.541","  28.000","  650"
"14:24:00:609","2518012318089624","  57.268","  77.000"," 2900","  20.140","1200.356"," 333.432","  17.958","1069.730"," 297.147","105","0","   0.802","  59.630","  16.564","  28.000","  650"
"14:24:00:710","2518012591755150","  57.370","  84.000"," 3000","  21.026","1202.487"," 334.024","  18.517","1071.607"," 297.668","104","0","   1.232","  59.755","  16.599","  28.000","  850"
"14:24:00:808","2518012855553685","  57.468","  77.000"," 3000","  19.930","1204.434"," 334.565","  17.736","1073.339"," 298.150","105","0","   0.861","  59.839","  16.622","  28.000","  850"
"14:24:00:912","2518013136521229","  57.572","  76.000"," 3000","  19.840","1206.499"," 335.139","  17.659","1075.177"," 298.660","104","0","   0.825","  59.925","  16.646","  28.000","  850"
"14:24:01:009","2518013397833034","  57.668","  76.000"," 3000","  19.770","1208.412"," 335.670","  17.594","1076.880"," 299.133","104","0","   0.798","  60.003","  16.667","  28.000","  850"
"14:24:01:112","2518013676025266","  57.771","  76.000"," 3000","  19.970","1210.470"," 336.242","  17.796","1078.714"," 299.643","104","0","   0.793","  60.084","  16.690","  28.000","  850"
"14:24:01:207","2518013933034078","  57.867","  77.000"," 3000","  19.943","1212.369"," 336.769","  17.768","1080.405"," 300.113","104","0","   0.802","  60.161","  16.711","  28.000","  850"
"14:24:01:307","2518014203689182","  57.967","  76.000"," 3000","  20.017","1214.375"," 337.326","  17.847","1082.194"," 300.609","104","0","   0.804","  60.241","  16.734","  28.000","  850"
"14:24:01:408","2518014474984342","  58.067","  81.000"," 3000","  20.140","1216.399"," 337.889","  17.824","1083.985"," 301.107","104","0","   1.032","  60.345","  16.762","  28.000","  600"
"14:24:01:512","2518014754772619","  58.171","  86.000"," 2900","  20.504","1218.524"," 338.479","  18.200","1085.871"," 301.631","105","0","   1.213","  60.471","  16.797","  28.000","  500"
"14:24:01:610","2518015021638183","  58.270","  85.000"," 3000","  20.397","1220.540"," 339.039","  18.048","1087.655"," 302.126","104","0","   1.256","  60.595","  16.832","  28.000","  500"
"14:24:01:708","2518015283838219","  58.367","  90.000"," 2900","  22.279","1222.703"," 339.640","  19.466","1089.545"," 302.652","104","0","   1.633","  60.753","  16.876","  28.000","  750"
"14:24:01:808","2518015554718128","  58.467","  86.000"," 2900","  20.484","1224.758"," 340.211","  18.154","1091.367"," 303.157","105","0","   1.229","  60.877","  16.910","  28.000","  500"
"14:24:01:912","2518015836238344","  58.572","  84.000"," 3000","  20.533","1226.899"," 340.805","  18.184","1093.263"," 303.684","104","0","   1.259","  61.008","  16.947","  28.000","  500"
"14:24:02:009","2518016098113267","  58.669","  84.000"," 3000","  20.667","1228.904"," 341.362","  18.351","1095.043"," 304.179","105","0","   1.209","  61.125","  16.979","  28.000","  500"
"14:24:02:107","2518016363167845","  58.767","  86.000"," 3000","  20.207","1230.888"," 341.913","  17.907","1096.801"," 304.667","105","0","   1.184","  61.241","  17.011","  28.000","  500"
"14:24:02:207","2518016633304492","  58.867","  79.000"," 3000","  20.280","1232.917"," 342.477","  17.927","1098.594"," 305.165","104","0","   1.401","  61.382","  17.050","  28.000","  500"
"14:24:02:312","2518016915557743","  58.971","  53.000"," 3000","  19.453","1234.951"," 343.042","  17.237","1100.396"," 305.666","104","0","   0.866","  61.472","  17.076","  28.000","  500"
"14:24:02:408","2518017175032573","  59.067","  52.000"," 3000","  19.573","1236.832"," 343.564","  17.349","1102.064"," 306.129","104","0","   0.814","  61.550","  17.097","  28.000","  500"
"14:24:02:509","2518017447097167","  59.168","  52.000"," 3000","  19.219","1238.768"," 344.102","  17.030","1103.780"," 306.605","103","0","   0.798","  61.631","  17.120","  28.000","  500"
"14:24:02:608","2518017715241988","  59.267","  52.000"," 3000","  19.536","1240.708"," 344.641","  17.316","1105.499"," 307.083","103","0","   0.817","  61.712","  17.142","  28.000","  500"
"14:24:02:712","2518017995582253","  59.371","  60.000"," 3000","  20.406","1242.827"," 345.230","  17.926","1107.361"," 307.600","104","0","   1.239","  61.841","  17.178","  28.000","  800"
"14:24:02:809","2518018258526220","  59.469","  52.000"," 3000","  19.565","1244.733"," 345.759","  17.338","1109.049"," 308.069","103","0","   0.851","  61.923","  17.201","  28.000","  800"
"14:24:02:907","2518018523120175","  59.567","  52.000"," 3000","  18.666","1246.562"," 346.267","  16.398","1110.656"," 308.516","102","0","   1.158","  62.037","  17.232","  28.000","  800"
"14:24:03:012","2518018806559743","  59.672","  52.000"," 3000","  18.961","1248.553"," 346.820","  16.660","1112.405"," 309.001","102","0","   1.337","  62.177","  17.271","  28.000","  800"
"14:24:03:110","2518019071066470","  59.770","  52.000"," 3000","  19.339","1250.447"," 347.346","  17.055","1114.076"," 309.466","104","0","   1.204","  62.295","  17.304","  28.000","  800"
"14:24:03:208","2518019334704316","  59.867","  52.000"," 3000","  19.874","1252.388"," 347.886","  17.668","1115.801"," 309.945","104","0","   0.786","  62.372","  17.326","  28.000","  800"
"14:24:03:312","2518019615183652","  59.971","  52.000"," 3000","  19.908","1254.456"," 348.460","  17.689","1117.639"," 310.455","104","0","   0.799","  62.455","  17.349","  28.000","  800"
"14:24:03:407","2518019873531460","  60.067","  52.000"," 3000","  20.074","1256.377"," 348.994","  17.847","1119.347"," 310.930","104","0","   0.805","  62.532","  17.370","  28.000","  800"
"14:24:03:509","2518020148784325","  60.169","  52.000"," 3000","  19.928","1258.409"," 349.558","  17.714","1121.153"," 311.431","104","0","   0.803","  62.614","  17.393","  28.000","  800"
"14:24:03:608","2518020415481682","  60.268","  54.000"," 3000","  20.172","1260.401"," 350.111","  17.900","1122.921"," 311.922","104","0","   0.879","  62.701","  17.417","  28.000","  700"
"14:24:03:711","2518020693819366","  60.371","  64.000"," 2900","  21.424","1262.610"," 350.725","  18.768","1124.856"," 312.460","103","0","   1.392","  62.844","  17.457","  28.000","  500"
"14:24:03:808","2518020954445557","  60.467","  55.000"," 2900","  18.713","1264.416"," 351.227","  16.425","1126.441"," 312.900","102","0","   0.984","  62.939","  17.483","  28.000","  500"
"14:24:03:907","2518021223424459","  60.567","  53.000"," 2900","  18.630","1266.272"," 351.742","  16.369","1128.072"," 313.353","102","0","   0.924","  63.031","  17.509","  28.000","  500"
"14:24:04:011","2518021501825038","  60.670","  52.000"," 2900","  18.405","1268.170"," 352.269","  16.182","1129.741"," 313.817","102","0","   0.786","  63.112","  17.531","  28.000","  500"
"14:24:04:111","2518021773034569","  60.770","  61.000"," 2900","  17.959","1269.974"," 352.771","  15.653","1131.313"," 314.254","101","0","   1.085","  63.221","  17.562","  28.000","  500"
"14:24:04:208","2518022034723795","  60.867","  65.000"," 2900","  18.567","1271.774"," 353.270","  16.173","1132.880"," 314.689","100","0","   1.241","  63.342","  17.595","  28.000","  500"
"14:24:04:310","2518022309188701","  60.969","  63.000"," 2900","  18.554","1273.660"," 353.794","  16.189","1134.526"," 315.146","100","0","   1.170","  63.461","  17.628","  28.000","  500"
"14:24:04:408","2518022574453015","  61.067","  65.000"," 2900","  18.433","1275.471"," 354.297","  16.078","1136.106"," 315.585","100","0","   1.200","  63.579","  17.661","  28.000","  500"
"14:24:04:512","2518022855744868","  61.171","  83.000"," 2900","  19.093","1277.460"," 354.850","  16.714","1137.847"," 316.069","101","0","   1.257","  63.709","  17.697","  28.000","  500"
"14:24:04:608","2518023114601011","  61.267","  70.000"," 2900","  18.397","1279.224"," 355.340","  16.051","1139.386"," 316.496","101","0","   1.348","  63.839","  17.733","  28.000","  500"
"14:24:04:708","2518023384522141","  61.367","  53.000"," 2900","  17.866","1281.010"," 355.836","  14.654","1140.851"," 316.903"," 99","0","   1.558","  63.995","  17.776","  28.000","  850"
"14:24:04:808","2518023655780422","  61.468","  52.000"," 2900","  18.226","1282.841"," 356.345","  15.415","1142.400"," 317.333","100","0","   1.138","  64.109","  17.808","  28.000","  850"
"14:24:04:912","2518023936566613","  61.572","  52.000"," 2900","  17.942","1284.707"," 356.863","  15.143","1143.975"," 317.771","100","0","   1.089","  64.222","  17.839","  28.000","  850"
"14:24:05:012","2518024206581367","  61.672","  51.000"," 2900","  17.968","1286.504"," 357.362","  15.345","1145.509"," 318.197","100","0","   1.088","  64.331","  17.870","  28.000","  850"
"14:24:05:107","2518024463093811","  61.767","  50.000"," 2900","  17.171","1288.135"," 357.815","  14.900","1146.925"," 318.590","100","0","   1.037","  64.429","  17.897","  28.000","  850"
"14:24:05:209","2518024737467139","  61.868","  50.000"," 2900","  17.183","1289.882"," 358.300","  14.934","1148.443"," 319.012"," 99","0","   1.079","  64.539","  17.928","  28.000","  850"
"14:24:05:309","2518025008590483","  61.969","  30.000"," 2900","  12.438","1291.131"," 358.647","  10.117","1149.459"," 319.294"," 90","0","   0.836","  64.623","  17.951","  28.000","  850"
"14:24:05:412","2518025286534249","  62.072","  25.000"," 2900","  11.236","1292.287"," 358.969","   8.887","1150.373"," 319.548"," 93","0","   0.714","  64.697","  17.971","  28.000","  850"
"14:24:05:512","2518025556563259","  62.172","  26.000"," 2900","  11.450","1293.433"," 359.287","   9.122","1151.286"," 319.802"," 88","0","   0.732","  64.770","  17.992","  28.000","  850"
"14:24:05:608","2518025815392267","  62.268","  26.000"," 3000","  11.688","1294.553"," 359.598","   9.371","1152.184"," 320.051"," 87","0","   0.746","  64.841","  18.011","  28.000","  850"
"14:24:05:710","2518026089674920","  62.369","  34.000"," 3000","  14.697","1296.046"," 360.013","  12.192","1153.423"," 320.395"," 92","0","   1.220","  64.965","  18.046","  28.000","  500"
"14:24:05:812","2518026366534660","  62.472","  28.000"," 3000","  12.707","1297.349"," 360.375","  10.403","1154.490"," 320.692"," 87","0","   0.782","  65.045","  18.068","  28.000","  500"
"14:24:05:912","2518026635673672","  62.571","  25.000"," 3000","  12.109","1298.556"," 360.710","   9.812","1155.468"," 320.963"," 93","0","   0.751","  65.120","  18.089","  28.000","  500"
"14:24:06:012","2518026906559833","  62.672","  25.000"," 3000","  12.192","1299.779"," 361.050","   9.859","1156.457"," 321.238"," 94","0","   0.723","  65.193","  18.109","  28.000","  500"
"14:24:06:109","2518027168374066","  62.769","  25.000"," 3000","  12.621","1301.003"," 361.390","  10.260","1157.452"," 321.514"," 97","0","   0.726","  65.263","  18.129","  28.000","  500"
"14:24:06:210","2518027440230685","  62.869","  25.000"," 3000","  12.225","1302.234"," 361.732","   9.918","1158.450"," 321.792"," 97","0","   0.726","  65.336","  18.149","  28.000","  500"
"14:24:06:312","2518027716525630","  62.972","  26.000"," 3100","  12.096","1303.472"," 362.076","   9.771","1159.450"," 322.070"," 90","0","   0.737","  65.412","  18.170","  28.000","  500"
"14:24:06:412","2518027986559014","  63.072","  25.000"," 3100","  12.067","1304.679"," 362.411","   9.765","1160.427"," 322.341"," 86","0","   0.716","  65.483","  18.190","  28.000","  500"
"14:24:06:508","2518028245514037","  63.168","  36.000"," 3100","  14.437","1306.064"," 362.795","  12.067","1161.584"," 322.662"," 92","0","   1.002","  65.580","  18.217","  28.000","  500"
"14:24:06:608","2518028515459146","  63.268","  65.000"," 3100","  19.640","1308.027"," 363.341","  17.243","1163.308"," 323.141"," 98","0","   1.553","  65.735","  18.260","  28.000","  500"
"14:24:06:709","2518028788503153","  63.369","  72.000"," 3100","  21.664","1310.218"," 363.950","  18.757","1165.205"," 323.668"," 99","0","   2.039","  65.941","  18.317","  28.000","  700"
"14:24:06:807","2518029053244558","  63.467","  47.000"," 3100","  17.301","1311.915"," 364.421","  14.857","1166.662"," 324.073"," 97","0","   1.439","  66.082","  18.356","  28.000","  500"
"14:24:06:908","2518029323525115","  63.567","  39.000"," 3100","  15.735","1313.490"," 364.858","  13.271","1167.991"," 324.442"," 97","0","   1.255","  66.208","  18.391","  28.000","  500"
"14:24:07:008","2518029595471356","  63.668","  37.000"," 3100","  15.109","1315.012"," 365.281","  12.647","1169.265"," 324.796"," 96","0","   1.334","  66.342","  18.428","  28.000","  500"
"14:24:07:109","2518029867435387","  63.768","  27.000"," 3100","  12.645","1316.285"," 365.635","  10.158","1170.288"," 325.080"," 95","0","   1.556","  66.499","  18.472","  28.000","  500"
"14:24:07:211","2518030143029427","  63.871","  25.000"," 3100","  11.669","1317.477"," 365.966","   9.257","1171.233"," 325.342"," 87","0","   1.353","  66.637","  18.510","  28.000","  500"
"14:24:07:307","2518030403169310","  63.967","   7.000"," 1300","   3.988","1317.861"," 366.072","   1.624","1171.389"," 325.386"," 81","0","   0.694","  66.704","  18.529","  28.000","  500"
"14:24:07:413","2518030687718462","  64.072","   4.000"," 1300","   3.029","1318.180"," 366.161","   0.611","1171.454"," 325.404"," 78","0","   0.712","  66.779","  18.550","  28.000","  500"
"14:24:07:513","2518030957017172","  64.172","   2.000"," 1300","   2.328","1318.412"," 366.226","   0.160","1171.469"," 325.408"," 76","0","   0.458","  66.825","  18.562","  28.000","  500"
"14:24:07:608","2518031215678695","  64.268","   0.000"," 1300","   2.197","1318.623"," 366.284","   0.064","1171.476"," 325.410"," 75","0","   0.434","  66.866","  18.574","  28.000","  500"
"14:24:07:713","2518031496907636","  64.372","   9.000"," 1300","   5.499","1319.196"," 366.443","   2.542","1171.740"," 325.483"," 76","0","   0.970","  66.967","  18.602","  28.000","  850"
"14:24:07:812","2518031765400815","  64.471","   0.000"," 1300","   2.229","1319.417"," 366.505","   0.059","1171.746"," 325.485"," 74","0","   0.470","  67.014","  18.615","  28.000","  850"
"14:24:07:913","2518032036774002","  64.572","   1.000"," 1300","   2.233","1319.642"," 366.567","   0.091","1171.755"," 325.488"," 74","0","   0.441","  67.058","  18.627","  28.000","  850"
"14:24:08:008","2518032295900330","  64.668","   3.000"," 1300","   2.395","1319.872"," 366.631","   0.238","1171.778"," 325.494"," 74","0","   0.466","  67.103","  18.640","  28.000","  850"
"14:24:08:109","2518032567334754","  64.768","   5.000"," 1300","   2.751","1320.148"," 366.708","   0.481","1171.827"," 325.507"," 73","0","   0.550","  67.158","  18.655","  28.000","  850"
"14:24:08:212","2518032846123769","  64.872","   9.000"," 1300","   3.270","1320.486"," 366.802","   0.908","1171.920"," 325.533"," 74","0","   0.702","  67.231","  18.675","  28.000","  850"
"14:24:08:312","2518033116192732","  64.972","   8.000"," 1300","   3.042","1320.790"," 366.886","   0.704","1171.991"," 325.553"," 73","0","   0.695","  67.300","  18.695","  28.000","  850"
"14:24:08:411","2518033382521920","  65.070","  23.000"," 1600","   6.734","1321.455"," 367.071","   4.079","1172.393"," 325.665"," 79","0","   1.210","  67.420","  18.728","  28.000","  600"
"14:24:08:512","2518033656557457","  65.172","  18.000"," 3100","   5.881","1322.051"," 367.237","   3.402","1172.738"," 325.761"," 78","0","   0.931","  67.514","  18.754","  28.000","  500"
"14:24:08:608","2518033915581606","  65.268","  18.000"," 1600","   6.019","1322.629"," 367.397","   3.567","1173.081"," 325.856"," 75","0","   0.810","  67.592","  18.775","  28.000","  500"
"14:24:08:711","2518034191886440","  65.370","  22.000"," 1300","   7.710","1323.418"," 367.616","   4.454","1173.536"," 325.982"," 76","0","   1.214","  67.716","  18.810","  28.000","  850"
"14:24:08:808","2518034455462731","  65.468","  10.000"," 1600","   3.736","1323.783"," 367.717","   0.935","1173.628"," 326.008"," 74","0","   0.726","  67.787","  18.830","  28.000","  850"
"14:24:08:908","2518034723444379","  65.567","   7.000"," 1600","   3.107","1324.091"," 367.803","   0.652","1173.693"," 326.026"," 73","0","   0.684","  67.855","  18.849","  28.000","  850"
"14:24:09:008","2518034995246149","  65.668","  11.000"," 1600","   3.655","1324.459"," 367.905","   1.272","1173.821"," 326.061"," 74","0","   0.717","  67.927","  18.869","  28.000","  650"
"14:24:09:112","2518035275439750","  65.771","   9.000"," 1600","   3.989","1324.873"," 368.020","   1.531","1173.979"," 326.105"," 73","0","   0.796","  68.010","  18.892","  28.000","  500"
"14:24:09:208","2518035533936001","  65.867","   6.000"," 1600","   2.778","1325.139"," 368.094","   0.502","1174.028"," 326.119"," 72","0","   0.571","  68.064","  18.907","  28.000","  500"
"14:24:09:313","2518035816949858","  65.972","   7.000"," 1300","   3.016","1325.455"," 368.182","   0.684","1174.099"," 326.139"," 72","0","   0.664","  68.134","  18.926","  28.000","  500"
"14:24:09:410","2518036080984540","  66.070","   5.000"," 1300","   2.827","1325.731"," 368.259","   0.531","1174.151"," 326.153"," 72","0","   0.614","  68.194","  18.943","  28.000","  500"
"14:24:09:508","2518036344224505","  66.167","  10.000"," 1600","   3.641","1326.086"," 368.357","   1.143","1174.263"," 326.184"," 73","0","   0.716","  68.264","  18.962","  28.000","  500"
"14:24:09:608","2518036615663227","  66.268","   6.000"," 1600","   3.071","1326.395"," 368.443","   0.583","1174.321"," 326.200"," 72","0","   0.674","  68.332","  18.981","  28.000","  500"
"14:24:09:711","2518036893339329","  66.371","  12.000"," 1300","   5.817","1326.993"," 368.609","   2.777","1174.607"," 326.280"," 72","0","   1.087","  68.443","  19.012","  28.000","  850"
"14:24:09:809","2518037156954510","  66.468","   6.000"," 1300","   2.927","1327.279"," 368.689","   0.581","1174.664"," 326.295"," 71","0","   0.656","  68.507","  19.030","  28.000","  850"
"14:24:09:910","2518037429867571","  66.569","  23.000"," 3100","   9.790","1328.269"," 368.964","   7.496","1175.421"," 326.506"," 83","0","   0.749","  68.583","  19.051","  28.000","  650"
"14:24:10:013","2518037706918214","  66.672","   8.000"," 1300","   5.302","1328.813"," 369.115","   2.957","1175.725"," 326.590"," 73","0","   0.677","  68.653","  19.070","  28.000","  500"
"14:24:10:211","2518038242816007","  66.871","   3.000"," 3100","   4.491","1329.704"," 369.362","   2.093","1176.140"," 326.706"," 76","0","   0.707","  68.793","  19.109","  28.000","  500"
"14:24:10:178","2518038154029051","  66.838","   5.000"," 2700","   0.000","1329.704"," 369.362","   0.000","1176.140"," 326.706"," 72","0","   0.000","  68.793","  19.109","  28.000","  500"

"Total Elapsed Time (sec) = 66.837646"
"Measured RDTSC Frequency (GHz) = 2.700"

"Cumulative Processor Energy_0 (Joules) = 1329.704468"
"Cumulative Processor Energy_0 (mWh) = 369.362352"
"Average Processor Power_0 (Watt) = 19.894544"

"Cumulative IA Energy_0 (Joules) = 1176.140198"
"Cumulative IA Energy_0 (mWh) = 326.705610"
"Average IA Power_0 (Watt) = 17.596972"

"Cumulative DRAM Energy_0 (Joules) = 68.792908"
"Cumulative DRAM Energy_0 (mWh) = 19.109141"
"Average DRAM Power_0 (Watt) = 1.029254"
