"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:19:47:305","2517328416470790","  43.851","  99.000"," 2800","  18.629"," 835.519"," 232.089","  16.486"," 738.609"," 205.169","104","0","   0.665","  34.834","   9.676","  28.000","  850"
"14:19:47:400","2517328673592384","  43.946","  95.000"," 3000","  18.902"," 837.319"," 232.589","  16.762"," 740.206"," 205.613","105","0","   0.677","  34.899","   9.694","  28.000","  850"
"14:19:47:503","2517328952199930","  44.049","  97.000"," 2900","  19.500"," 839.331"," 233.148","  17.255"," 741.986"," 206.107","105","0","   0.770","  34.978","   9.716","  28.000","  700"
"14:19:47:600","2517329215232565","  44.147","  95.000"," 2800","  18.844"," 841.167"," 233.658","  16.678"," 743.611"," 206.559","105","0","   0.835","  35.060","   9.739","  28.000","  700"
"14:19:47:701","2517329487602298","  44.248","  99.000"," 2800","  19.969"," 843.182"," 234.217","  17.469"," 745.373"," 207.048","104","0","   1.112","  35.172","   9.770","  28.000","  850"
"14:19:47:805","2517329766532569","  44.351","  99.000"," 3000","  18.909"," 845.135"," 234.760","  16.766"," 747.105"," 207.529","104","0","   0.717","  35.246","   9.791","  28.000","  850"
"14:19:47:901","2517330027316344","  44.448","  99.000"," 2900","  19.010"," 846.971"," 235.270","  16.855"," 748.734"," 207.982","105","0","   0.696","  35.313","   9.809","  28.000","  850"
"14:19:48:004","2517330305668971","  44.551","  95.000"," 2800","  19.100"," 848.940"," 235.817","  16.812"," 750.467"," 208.463","104","0","   0.812","  35.397","   9.832","  28.000","  750"
"14:19:48:101","2517330566619549","  44.647","  99.000"," 2900","  18.915"," 850.768"," 236.325","  16.744"," 752.085"," 208.913","104","0","   0.769","  35.471","   9.853","  28.000","  750"
"14:19:48:205","2517330846470019","  44.751","  99.000"," 2900","  18.947"," 852.732"," 236.870","  16.830"," 753.830"," 209.397","105","0","   0.667","  35.540","   9.872","  28.000","  750"
"14:19:48:303","2517331111860981","  44.849","  99.000"," 2800","  18.912"," 854.591"," 237.386","  16.783"," 755.479"," 209.855","105","0","   0.695","  35.609","   9.891","  28.000","  750"
"14:19:48:405","2517331386164020","  44.951","  99.000"," 2700","  18.902"," 856.512"," 237.920","  16.765"," 757.183"," 210.328","105","0","   0.668","  35.677","   9.910","  28.000","  750"
"14:19:48:501","2517331646935317","  45.047","  99.000"," 2800","  18.821"," 858.330"," 238.425","  16.680"," 758.794"," 210.776","104","0","   0.664","  35.741","   9.928","  28.000","  750"
"14:19:48:600","2517331915207404","  45.147","  99.000"," 3000","  18.929"," 860.210"," 238.947","  16.806"," 760.464"," 211.240","105","0","   0.655","  35.806","   9.946","  28.000","  750"
"14:19:48:702","2517332189370027","  45.248","  95.000"," 3000","  20.236"," 862.265"," 239.518","  17.707"," 762.262"," 211.739","105","0","   1.076","  35.915","   9.976","  28.000","  850"
"14:19:48:804","2517332463433362","  45.350","  99.000"," 2900","  19.021"," 864.196"," 240.054","  16.876"," 763.975"," 212.215","105","0","   0.797","  35.996","   9.999","  28.000","  850"
"14:19:48:902","2517332729480988","  45.448","  99.000"," 2800","  19.047"," 866.073"," 240.576","  16.895"," 765.639"," 212.678","105","0","   0.686","  36.064","  10.018","  28.000","  850"
"14:19:49:002","2517332999908017","  45.549","  99.000"," 2800","  18.766"," 867.952"," 241.098","  16.633"," 767.305"," 213.140","105","0","   0.693","  36.133","  10.037","  28.000","  850"
"14:19:49:102","2517333270025497","  45.649","  99.000"," 2900","  18.752"," 869.828"," 241.619","  16.621"," 768.968"," 213.602","103","0","   0.658","  36.199","  10.055","  28.000","  850"
"14:19:49:203","2517333543245985","  45.750","  99.000"," 2900","  18.968"," 871.748"," 242.152","  16.843"," 770.673"," 214.076","105","0","   0.663","  36.266","  10.074","  28.000","  850"
"14:19:49:305","2517333816488931","  45.851","  99.000"," 2800","  18.843"," 873.655"," 242.682","  16.710"," 772.364"," 214.546","104","0","   0.663","  36.333","  10.092","  28.000","  850"
"14:19:49:401","2517334077383520","  45.948","  90.000"," 2800","  18.775"," 875.469"," 243.186","  16.620"," 773.970"," 214.992","104","0","   0.676","  36.398","  10.111","  28.000","  850"
"14:19:49:502","2517334348134039","  46.048","  99.000"," 2900","  18.999"," 877.374"," 243.715","  16.883"," 775.663"," 215.462","105","0","   0.662","  36.465","  10.129","  28.000","  850"
"14:19:49:604","2517334623613662","  46.150","  99.000"," 2900","  18.696"," 879.282"," 244.245","  16.565"," 777.353"," 215.931","104","0","   0.666","  36.533","  10.148","  28.000","  850"
"14:19:49:700","2517334884661050","  46.247","  96.000"," 3000","  20.377"," 881.252"," 244.792","  17.843"," 779.078"," 216.411","104","0","   1.088","  36.638","  10.177","  28.000","  850"
"14:19:49:802","2517335160087504","  46.349","  98.000"," 2800","  19.014"," 883.192"," 245.331","  16.851"," 780.797"," 216.888","104","0","   0.804","  36.720","  10.200","  28.000","  850"
"14:19:49:903","2517335433204471","  46.450","  99.000"," 2900","  18.824"," 885.096"," 245.860","  16.690"," 782.486"," 217.357","104","0","   0.693","  36.790","  10.219","  28.000","  850"
"14:19:50:002","2517335698917084","  46.548","  99.000"," 2800","  18.962"," 886.962"," 246.378","  16.820"," 784.141"," 217.817","104","0","   0.747","  36.864","  10.240","  28.000","  850"
"14:19:50:104","2517335975909064","  46.651","  99.000"," 3000","  18.997"," 888.911"," 246.920","  16.852"," 785.870"," 218.297","105","0","   0.659","  36.931","  10.259","  28.000","  850"
"14:19:50:205","2517336246479676","  46.751","  99.000"," 2800","  18.812"," 890.796"," 247.443","  16.674"," 787.541"," 218.761","104","0","   0.683","  37.000","  10.278","  28.000","  850"
"14:19:50:305","2517336516209736","  46.851","  99.000"," 2900","  18.916"," 892.686"," 247.968","  16.781"," 789.217"," 219.227","104","0","   0.670","  37.066","  10.296","  28.000","  850"
"14:19:50:401","2517336775215915","  46.947","  99.000"," 2900","  18.923"," 894.501"," 248.473","  16.787"," 790.828"," 219.674","104","0","   0.664","  37.130","  10.314","  28.000","  850"
"14:19:50:502","2517337049586714","  47.049","  99.000"," 2800","  18.910"," 896.423"," 249.006","  16.776"," 792.533"," 220.148","103","0","   0.665","  37.198","  10.333","  28.000","  850"
"14:19:50:601","2517337315216743","  47.147","  99.000"," 2900","  18.828"," 898.275"," 249.521","  16.714"," 794.177"," 220.605","104","0","   0.656","  37.262","  10.351","  28.000","  850"
"14:19:50:702","2517337589464812","  47.248","  95.000"," 2900","  20.355"," 900.343"," 250.095","  17.842"," 795.989"," 221.108","105","0","   1.084","  37.372","  10.381","  28.000","  850"
"14:19:50:800","2517337853885511","  47.346","  99.000"," 2800","  18.782"," 902.182"," 250.606","  16.620"," 797.617"," 221.560","104","0","   0.781","  37.449","  10.402","  28.000","  850"
"14:19:50:902","2517338129385852","  47.448","  99.000"," 2800","  19.083"," 904.130"," 251.147","  16.947"," 799.346"," 222.041","105","0","   0.685","  37.519","  10.422","  28.000","  850"
"14:19:51:004","2517338405517813","  47.551","  99.000"," 2900","  18.821"," 906.055"," 251.682","  16.692"," 801.054"," 222.515","105","0","   0.689","  37.589","  10.441","  28.000","  850"
"14:19:51:105","2517338676472014","  47.651","  99.000"," 2900","  18.624"," 907.924"," 252.201","  16.496"," 802.709"," 222.975","104","0","   0.656","  37.655","  10.460","  28.000","  850"
"14:19:51:200","2517338933491458","  47.746","  98.000"," 2900","  18.760"," 909.709"," 252.697","  16.630"," 804.292"," 223.414","104","0","   0.663","  37.718","  10.477","  28.000","  850"
"14:19:51:303","2517339211289040","  47.849","  96.000"," 2900","  18.896"," 911.654"," 253.237","  16.751"," 806.016"," 223.893","104","0","   0.682","  37.788","  10.497","  28.000","  850"
"14:19:51:402","2517339479835603","  47.949","  99.000"," 2900","  19.151"," 913.559"," 253.766","  17.015"," 807.708"," 224.363","104","0","   0.665","  37.854","  10.515","  28.000","  850"
"14:19:51:503","2517339752421489","  48.050","  99.000"," 2800","  18.814"," 915.458"," 254.294","  16.687"," 809.393"," 224.831","105","0","   0.663","  37.921","  10.534","  28.000","  850"
"14:19:51:604","2517340025583975","  48.151","  98.000"," 2800","  18.690"," 917.349"," 254.819","  16.558"," 811.068"," 225.297","104","0","   0.670","  37.989","  10.553","  28.000","  850"
"14:19:51:700","2517340284401427","  48.247","  95.000"," 3000","  20.025"," 919.269"," 255.352","  17.517"," 812.747"," 225.763","104","0","   1.086","  38.093","  10.581","  28.000","  850"
"14:19:51:802","2517340558578711","  48.348","  99.000"," 2900","  19.010"," 921.199"," 255.889","  16.870"," 814.460"," 226.239","104","0","   0.775","  38.172","  10.603","  28.000","  850"
"14:19:51:904","2517340833675543","  48.450","  97.000"," 2800","  18.738"," 923.108"," 256.419","  16.594"," 816.151"," 226.709","104","0","   0.676","  38.241","  10.622","  28.000","  850"
"14:19:52:004","2517341104432731","  48.550","  99.000"," 2900","  18.814"," 924.995"," 256.943","  16.684"," 817.824"," 227.173","104","0","   0.691","  38.310","  10.642","  28.000","  850"
"14:19:52:100","2517341363413350","  48.646","  99.000"," 3000","  18.931"," 926.811"," 257.447","  16.804"," 819.436"," 227.621","104","0","   0.657","  38.373","  10.659","  28.000","  850"
"14:19:52:205","2517341646470214","  48.751","  99.000"," 2900","  19.095"," 928.813"," 258.004","  16.967"," 821.215"," 228.115","105","0","   0.670","  38.443","  10.679","  28.000","  850"
"14:19:52:303","2517341910478635","  48.849","  99.000"," 3000","  18.857"," 930.657"," 258.516","  16.717"," 822.850"," 228.569","105","0","   0.665","  38.508","  10.697","  28.000","  850"
"14:19:52:404","2517342184737900","  48.951","  99.000"," 2800","  18.725"," 932.559"," 259.044","  16.603"," 824.536"," 229.038","104","0","   0.657","  38.575","  10.715","  28.000","  850"
"14:19:52:501","2517342445562367","  49.047","  99.000"," 2900","  18.892"," 934.384"," 259.551","  16.749"," 826.154"," 229.487","104","0","   0.664","  38.639","  10.733","  28.000","  850"
"14:19:52:601","2517342715227987","  49.147","  99.000"," 2800","  19.029"," 936.284"," 260.079","  16.896"," 827.842"," 229.956","105","0","   0.658","  38.705","  10.751","  28.000","  850"
"14:19:52:703","2517342991000926","  49.249","  95.000"," 2800","  19.873"," 938.314"," 260.643","  17.410"," 829.620"," 230.450","104","0","   1.079","  38.815","  10.782","  28.000","  850"
"14:19:52:804","2517343265706072","  49.351","  99.000"," 3000","  18.945"," 940.242"," 261.178","  16.791"," 831.329"," 230.925","104","0","   0.770","  38.894","  10.804","  28.000","  850"
"14:19:52:900","2517343524381417","  49.447","  99.000"," 2900","  19.080"," 942.070"," 261.686","  16.935"," 832.951"," 231.375","105","0","   0.682","  38.959","  10.822","  28.000","  850"
"14:19:53:005","2517343806468186","  49.551","  99.000"," 2900","  18.577"," 944.011"," 262.225","  16.451"," 834.670"," 231.853","104","0","   0.685","  39.031","  10.842","  28.000","  850"
"14:19:53:105","2517344076482358","  49.651","  88.000"," 3000","  18.706"," 945.882"," 262.745","  16.557"," 836.326"," 232.313","105","0","   0.677","  39.098","  10.861","  28.000","  850"
"14:19:53:204","2517344344184193","  49.750","  98.000"," 2900","  18.933"," 947.759"," 263.266","  16.807"," 837.992"," 232.776","105","0","   0.665","  39.164","  10.879","  28.000","  850"
"14:19:53:304","2517344614319574","  49.850","  99.000"," 3000","  18.736"," 949.633"," 263.787","  16.615"," 839.655"," 233.237","105","0","   0.661","  39.230","  10.897","  28.000","  850"
"14:19:53:400","2517344873459727","  49.946","  99.000"," 3000","  18.826"," 951.440"," 264.289","  16.700"," 841.257"," 233.683","105","0","   0.654","  39.293","  10.915","  28.000","  850"
"14:19:53:503","2517345151119804","  50.049","  99.000"," 2800","  18.721"," 953.366"," 264.824","  16.595"," 842.964"," 234.157","104","0","   0.665","  39.361","  10.934","  28.000","  850"
"14:19:53:601","2517345415237404","  50.147","  99.000"," 2900","  19.150"," 955.239"," 265.344","  17.023"," 844.629"," 234.619","105","0","   0.661","  39.426","  10.952","  28.000","  850"
"14:19:53:703","2517345690957507","  50.249","  96.000"," 2800","  19.922"," 957.274"," 265.909","  17.444"," 846.411"," 235.114","105","0","   1.043","  39.533","  10.981","  28.000","  850"
"14:19:53:805","2517345966556887","  50.351","  99.000"," 3000","  18.841"," 959.197"," 266.444","  16.684"," 848.114"," 235.587","104","0","   0.771","  39.611","  11.003","  28.000","  850"
"14:19:53:905","2517346236502128","  50.451","  99.000"," 2900","  18.980"," 961.095"," 266.971","  16.837"," 849.797"," 236.055","105","0","   0.672","  39.678","  11.022","  28.000","  850"
"14:19:54:003","2517346502808927","  50.550","  99.000"," 2800","  19.058"," 962.974"," 267.493","  16.922"," 851.466"," 236.518","105","0","   0.691","  39.747","  11.041","  28.000","  850"
"14:19:54:103","2517346772519166","  50.650","  99.000"," 2900","  18.800"," 964.852"," 268.015","  16.670"," 853.131"," 236.981","105","0","   0.659","  39.812","  11.059","  28.000","  850"
"14:19:54:205","2517347045964954","  50.751","  99.000"," 3000","  18.893"," 966.766"," 268.546","  16.778"," 854.831"," 237.453","105","0","   0.662","  39.880","  11.078","  28.000","  850"
"14:19:54:301","2517347306577975","  50.848","  99.000"," 2900","  18.781"," 968.579"," 269.050","  16.666"," 856.439"," 237.900","105","0","   0.656","  39.943","  11.095","  28.000","  850"
"14:19:54:401","2517347575798172","  50.947","  99.000"," 2700","  18.908"," 970.464"," 269.573","  16.770"," 858.112"," 238.364","105","0","   0.659","  40.009","  11.113","  28.000","  850"
"14:19:54:505","2517347856484152","  51.051","  99.000"," 3000","  18.691"," 972.407"," 270.113","  16.557"," 859.833"," 238.842","104","0","   0.664","  40.078","  11.133","  28.000","  850"
"14:19:54:601","2517348115200084","  51.147","  99.000"," 3000","  19.086"," 974.236"," 270.621","  16.954"," 861.457"," 239.294","105","0","   0.661","  40.141","  11.150","  28.000","  850"
"14:19:54:701","2517348385735716","  51.247","  96.000"," 2900","  20.055"," 976.246"," 271.179","  17.564"," 863.217"," 239.783","104","0","   1.064","  40.247","  11.180","  28.000","  850"
"14:19:54:803","2517348662212656","  51.350","  99.000"," 2900","  18.839"," 978.175"," 271.715","  16.673"," 864.925"," 240.257","104","0","   0.776","  40.327","  11.202","  28.000","  850"
"14:19:54:905","2517348935885943","  51.451","  98.000"," 2900","  18.792"," 980.080"," 272.244","  16.663"," 866.614"," 240.726","104","0","   0.670","  40.395","  11.221","  28.000","  850"
"14:19:55:005","2517349206636822","  51.551","  92.000"," 2800","  18.972"," 981.982"," 272.773","  16.811"," 868.300"," 241.194","105","0","   0.780","  40.473","  11.243","  28.000","  850"
"14:19:55:101","2517349467001605","  51.648","  99.000"," 2800","  18.941"," 983.809"," 273.280","  16.779"," 869.918"," 241.644","105","0","   0.741","  40.544","  11.262","  28.000","  850"
"14:19:55:205","2517349746462099","  51.751","  99.000"," 2800","  18.741"," 985.749"," 273.819","  16.614"," 871.637"," 242.121","105","0","   0.673","  40.614","  11.282","  28.000","  850"
"14:19:55:300","2517350003157585","  51.846","  99.000"," 2800","  18.729"," 987.529"," 274.314","  16.598"," 873.215"," 242.560","104","0","   0.670","  40.678","  11.299","  28.000","  850"
"14:19:55:405","2517350285921499","  51.951","  99.000"," 2800","  18.875"," 989.506"," 274.863","  16.751"," 874.970"," 243.047","104","0","   0.661","  40.747","  11.319","  28.000","  850"
"14:19:55:501","2517350547372582","  52.048","  99.000"," 2800","  18.903"," 991.337"," 275.371","  16.764"," 876.593"," 243.498","104","0","   0.667","  40.812","  11.337","  28.000","  850"
"14:19:55:601","2517350815227888","  52.147","  99.000"," 2900","  18.924"," 993.214"," 275.893","  16.800"," 878.260"," 243.961","105","0","   0.664","  40.878","  11.355","  28.000","  850"
"14:19:55:703","2517351091960839","  52.250","  95.000"," 2900","  20.158"," 995.280"," 276.467","  17.693"," 880.073"," 244.465","105","0","   1.056","  40.986","  11.385","  28.000","  850"
"14:19:55:805","2517351365613783","  52.351","  99.000"," 2800","  18.839"," 997.190"," 276.997","  16.686"," 881.765"," 244.935","105","0","   0.776","  41.064","  11.407","  28.000","  850"
"14:19:55:901","2517351624829500","  52.447","  99.000"," 2800","  18.802"," 998.995"," 277.499","  16.667"," 883.365"," 245.379","104","0","   0.685","  41.130","  11.425","  28.000","  850"
"14:19:56:005","2517351906489177","  52.551","  99.000"," 2900","  18.760","1000.952"," 278.042","  16.628"," 885.099"," 245.861","104","0","   0.689","  41.202","  11.445","  28.000","  850"
