"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:30:55:034","2519131203079779"," 214.221","  99.000"," 2800","  19.076","4176.092","1160.026","  16.947","3709.705","1030.474","102","0","   0.731"," 160.553","  44.598","  28.000","  850"
"14:30:55:132","2519131466812983"," 214.318","  99.000"," 2800","  18.052","4177.855","1160.515","  15.893","3711.258","1030.905","100","0","   0.668"," 160.618","  44.616","  28.000","  850"
"14:30:55:235","2519131746479823"," 214.422"," 100.000"," 2800","  18.101","4179.730","1161.036","  15.934","3712.908","1031.363","100","0","   0.695"," 160.690","  44.636","  28.000","  850"
"14:30:55:333","2519132010166938"," 214.520","  99.000"," 2800","  17.945","4181.483","1161.523","  15.793","3714.450","1031.792","100","0","   0.671"," 160.756","  44.654","  28.000","  850"
"14:30:55:433","2519132279240460"," 214.619","  99.000"," 2800","  17.661","4183.243","1162.012","  15.534","3715.998","1032.222","100","0","   0.676"," 160.823","  44.673","  28.000","  850"
"14:30:55:531","2519132544161736"," 214.718","  99.000"," 2800","  17.615","4184.971","1162.492","  15.488","3717.518","1032.644","100","0","   0.672"," 160.889","  44.691","  28.000","  850"
"14:30:55:631","2519132813829393"," 214.817","  99.000"," 2800","  17.615","4186.731","1162.981","  15.484","3719.065","1033.074","100","0","   0.671"," 160.956","  44.710","  28.000","  850"
"14:30:55:733","2519133090735621"," 214.920","  95.000"," 2800","  19.130","4188.693","1163.526","  16.616","3720.769","1033.547","100","0","   1.088"," 161.068","  44.741","  28.000","  850"
"14:30:55:831","2519133355256646"," 215.018","  99.000"," 2800","  18.041","4190.460","1164.017","  15.873","3722.324","1033.979","100","0","   0.803"," 161.146","  44.763","  28.000","  850"
"14:30:55:931","2519133624691182"," 215.118"," 100.000"," 2800","  17.847","4192.241","1164.511","  15.687","3723.889","1034.414","100","0","   0.730"," 161.219","  44.783","  28.000","  850"
"14:30:56:035","2519133904594950"," 215.221","  99.000"," 2800","  17.755","4194.082","1165.023","  15.618","3725.509","1034.863","100","0","   0.716"," 161.293","  44.804","  28.000","  850"
"14:30:56:133","2519134169433588"," 215.319","  99.000"," 2800","  17.564","4195.805","1165.501","  15.429","3727.022","1035.284","100","0","   0.673"," 161.359","  44.822","  28.000","  850"
"14:30:56:236","2519134446487665"," 215.422"," 100.000"," 2800","  17.894","4197.641","1166.011","  15.738","3728.637","1035.732","100","0","   0.688"," 161.430","  44.842","  28.000","  850"
"14:30:56:331","2519134703167350"," 215.517","  99.000"," 2800","  17.909","4199.344","1166.484","  15.761","3730.135","1036.149","100","0","   0.670"," 161.494","  44.859","  28.000","  850"
"14:30:56:433","2519134980904587"," 215.620"," 100.000"," 2800","  17.887","4201.184","1166.995","  15.739","3731.754","1036.598","100","0","   0.672"," 161.563","  44.879","  28.000","  850"
"14:30:56:531","2519135244312018"," 215.718","  99.000"," 2800","  17.973","4202.937","1167.483","  15.819","3733.298","1037.027","100","0","   0.666"," 161.628","  44.897","  28.000","  850"
"14:30:56:631","2519135515234776"," 215.818","  99.000"," 2800","  17.846","4204.728","1167.980","  15.705","3734.874","1037.465","100","0","   0.659"," 161.694","  44.915","  28.000","  850"
"14:30:56:734","2519135793416511"," 215.921","  96.000"," 2800","  18.954","4206.681","1168.522","  16.467","3736.570","1037.936","100","0","   1.109"," 161.808","  44.947","  28.000","  850"
"14:30:56:832","2519136056659341"," 216.018","  99.000"," 2800","  17.865","4208.423","1169.006","  15.713","3738.102","1038.362","100","0","   0.813"," 161.888","  44.969","  28.000","  850"
"14:30:56:932","2519136326596860"," 216.118","  99.000"," 2800","  17.811","4210.203","1169.501","  15.664","3739.668","1038.797","100","0","   0.701"," 161.958","  44.988","  28.000","  850"
"14:30:57:035","2519136606057849"," 216.222","  99.000"," 2800","  17.828","4212.049","1170.013","  15.675","3741.291","1039.247"," 99","0","   0.692"," 162.029","  45.008","  28.000","  850"
"14:30:57:133","2519136869638707"," 216.320","  99.000"," 2900","  18.400","4213.845","1170.512","  16.299","3742.882","1039.689","101","0","   0.674"," 162.095","  45.026","  28.000","  850"
"14:30:57:231","2519137133195451"," 216.417"," 100.000"," 2900","  19.187","4215.718","1171.033","  17.075","3744.549","1040.152","102","0","   0.678"," 162.161","  45.045","  28.000","  850"
"14:30:57:336","2519137416483201"," 216.522","  99.000"," 2900","  19.624","4217.777","1171.605","  17.494","3746.384","1040.662","102","0","   0.667"," 162.231","  45.064","  28.000","  850"
"14:30:57:435","2519137683648135"," 216.621","  99.000"," 2900","  19.489","4219.705","1172.140","  17.356","3748.102","1041.139","103","0","   0.676"," 162.298","  45.083","  28.000","  850"
"14:30:57:532","2519137947016761"," 216.719","  99.000"," 2900","  19.327","4221.591","1172.664","  17.030","3749.763","1041.601","103","0","   0.658"," 162.362","  45.101","  28.000","  850"
"14:30:57:631","2519138215232955"," 216.818","  99.000"," 2900","  18.991","4223.477","1173.188","  17.068","3751.458","1042.072","102","0","   0.665"," 162.428","  45.119","  28.000","  850"
"14:30:57:736","2519138496672192"," 216.922","  95.000"," 2900","  20.359","4225.599","1173.778","  17.901","3753.324","1042.590","103","0","   1.070"," 162.540","  45.150","  28.000","  850"
"14:30:57:836","2519138766488724"," 217.022"," 100.000"," 2900","  19.501","4227.548","1174.319","  17.358","3755.059","1043.072","103","0","   0.774"," 162.617","  45.171","  28.000","  850"
"14:30:57:931","2519139023337144"," 217.117"," 100.000"," 2900","  19.335","4229.388","1174.830","  17.205","3756.696","1043.527","102","0","   0.700"," 162.684","  45.190","  28.000","  850"
"14:30:58:036","2519139306522090"," 217.222","  99.000"," 2900","  19.314","4231.413","1175.393","  17.154","3758.495","1044.026","102","0","   0.896"," 162.778","  45.216","  28.000","  850"
"14:30:58:131","2519139564923247"," 217.318","  99.000"," 2900","  19.529","4233.282","1175.912","  17.207","3760.142","1044.484","103","0","   0.910"," 162.865","  45.240","  28.000","  850"
"14:30:58:233","2519139839120658"," 217.419","  99.000"," 2900","  19.613","4235.274","1176.465","  17.141","3761.883","1044.967","102","0","   0.689"," 162.935","  45.260","  28.000","  850"
"14:30:58:334","2519140113327147"," 217.521","  99.000"," 2900","  19.302","4237.235","1177.010","  17.176","3763.627","1045.452","103","0","   0.687"," 163.004","  45.279","  28.000","  850"
"14:30:58:432","2519140377983064"," 217.619","  99.000"," 2900","  19.154","4239.112","1177.531","  17.046","3765.298","1045.916","103","0","   0.674"," 163.070","  45.297","  28.000","  850"
"14:30:58:533","2519140648228860"," 217.719","  99.000"," 2900","  19.181","4241.032","1178.064","  17.067","3767.006","1046.391","103","0","   0.688"," 163.139","  45.316","  28.000","  850"
"14:30:58:633","2519140920183879"," 217.820","  99.000"," 2900","  19.212","4242.967","1178.602","  17.099","3768.729","1046.869","103","0","   0.677"," 163.208","  45.335","  28.000","  850"
"14:30:58:736","2519141196331509"," 217.922","  95.000"," 2900","  20.294","4245.043","1179.179","  17.853","3770.555","1047.376","103","0","   1.084"," 163.318","  45.366","  28.000","  850"
"14:30:58:832","2519141457251184"," 218.019","  99.000"," 2900","  19.538","4246.931","1179.703","  17.390","3772.235","1047.843","103","0","   0.815"," 163.397","  45.388","  28.000","  850"
"14:30:58:931","2519141723395659"," 218.117","  99.000"," 2900","  19.240","4248.828","1180.230","  17.126","3773.923","1048.312","103","0","   0.730"," 163.469","  45.408","  28.000","  850"
"14:30:59:031","2519141994217989"," 218.218","  99.000"," 2900","  19.336","4250.767","1180.769","  17.218","3775.651","1048.792","103","0","   0.805"," 163.550","  45.431","  28.000","  850"
"14:30:59:135","2519142273529956"," 218.321","  99.000"," 2900","  19.448","4252.779","1181.327","  17.333","3777.444","1049.290","103","0","   0.673"," 163.619","  45.450","  28.000","  850"
"14:30:59:232","2519142535996929"," 218.418","  99.000"," 2900","  19.183","4254.644","1181.846","  17.062","3779.102","1049.751","102","0","   0.704"," 163.688","  45.469","  28.000","  850"
"14:30:59:334","2519142812278911"," 218.521"," 100.000"," 2900","  19.229","4256.612","1182.392","  17.113","3780.854","1050.237","102","0","   0.687"," 163.758","  45.488","  28.000","  850"
"14:30:59:435","2519143085066355"," 218.622","  99.000"," 2900","  19.277","4258.559","1182.933","  17.155","3782.587","1050.719","102","0","   0.694"," 163.828","  45.508","  28.000","  850"
"14:30:59:533","2519143348601772"," 218.719","  99.000"," 2900","  19.378","4260.451","1183.459","  17.243","3784.270","1051.186","103","0","   0.688"," 163.895","  45.527","  28.000","  850"
"14:30:59:631","2519143613449476"," 218.817","  98.000"," 2900","  19.227","4262.337","1183.982","  17.113","3785.949","1051.652","102","0","   0.670"," 163.961","  45.545","  28.000","  850"
"14:30:59:734","2519143891995936"," 218.921","  95.000"," 2900","  20.465","4264.448","1184.569","  18.002","3787.806","1052.168","103","0","   1.076"," 164.072","  45.576","  28.000","  850"
"14:30:59:833","2519144159443374"," 219.020"," 100.000"," 2900","  19.365","4266.366","1185.102","  17.236","3789.513","1052.643","103","0","   0.802"," 164.152","  45.598","  28.000","  850"
"14:30:59:932","2519144426307051"," 219.118","  99.000"," 2900","  19.327","4268.277","1185.632","  17.208","3791.214","1053.115","103","0","   0.691"," 164.220","  45.617","  28.000","  850"
"14:31:00:031","2519144694894516"," 219.218","  99.000"," 2900","  19.576","4270.224","1186.173","  17.401","3792.945","1053.596","103","0","   0.756"," 164.295","  45.638","  28.000","  700"
"14:31:00:134","2519144972105850"," 219.321","  96.000"," 2900","  19.171","4272.193","1186.720","  17.038","3794.695","1054.082","103","0","   0.807"," 164.378","  45.661","  28.000","  700"
"14:31:00:233","2519145238432236"," 219.419","  99.000"," 2900","  19.413","4274.107","1187.252","  17.279","3796.399","1054.555","103","0","   0.717"," 164.449","  45.680","  28.000","  700"
"14:31:00:336","2519145516503325"," 219.522","  99.000"," 2900","  19.334","4276.099","1187.805","  17.204","3798.171","1055.047","103","0","   0.699"," 164.521","  45.700","  28.000","  700"
"14:31:00:436","2519145786534699"," 219.622"," 100.000"," 2900","  19.309","4278.030","1188.342","  17.192","3799.890","1055.525","103","0","   0.676"," 164.588","  45.719","  28.000","  700"
"14:31:00:533","2519146050139548"," 219.720"," 100.000"," 2900","  19.391","4279.923","1188.868","  17.265","3801.576","1055.993","103","0","   0.674"," 164.654","  45.737","  28.000","  700"
"14:31:00:631","2519146313681610"," 219.817"," 100.000"," 2900","  19.193","4281.797","1189.388","  17.089","3803.244","1056.457","103","0","   0.667"," 164.719","  45.755","  28.000","  700"
"14:31:00:731","2519146583970837"," 219.918","  95.000"," 2900","  20.355","4283.834","1189.954","  17.896","3805.036","1056.954","103","0","   1.085"," 164.828","  45.786","  28.000","  850"
"14:31:00:833","2519146858886691"," 220.019"," 100.000"," 2900","  19.430","4285.813","1190.504","  17.297","3806.797","1057.444","103","0","   0.815"," 164.911","  45.809","  28.000","  850"
"14:31:00:934","2519147132758311"," 220.121","  99.000"," 2900","  19.407","4287.781","1191.050","  17.278","3808.549","1057.930","103","0","   0.703"," 164.982","  45.828","  28.000","  850"
"14:31:01:032","2519147397061152"," 220.219","  99.000"," 2900","  19.352","4289.676","1191.577","  17.234","3810.237","1058.399","103","0","   0.703"," 165.051","  45.848","  28.000","  850"
"14:31:01:135","2519147675399070"," 220.322"," 100.000"," 2900","  19.308","4291.666","1192.129","  17.195","3812.009","1058.891","103","0","   0.700"," 165.123","  45.868","  28.000","  850"
"14:31:01:233","2519147939114904"," 220.420","  99.000"," 2900","  19.246","4293.546","1192.652","  17.146","3813.684","1059.357","103","0","   0.704"," 165.192","  45.887","  28.000","  850"
"14:31:01:334","2519148212359989"," 220.521"," 100.000"," 2900","  19.255","4295.495","1193.193","  16.970","3815.401","1059.834","102","0","   0.844"," 165.277","  45.910","  28.000","  850"
"14:31:01:436","2519148486465399"," 220.622","  99.000"," 2900","  19.747","4297.499","1193.750","  17.271","3817.155","1060.321","103","0","   0.673"," 165.346","  45.929","  28.000","  850"
"14:31:01:534","2519148751634886"," 220.720","  99.000"," 2900","  19.273","4299.392","1194.276","  17.160","3818.840","1060.789","103","0","   0.683"," 165.413","  45.948","  28.000","  850"
"14:31:01:631","2519149015161588"," 220.818","  99.000"," 2900","  19.397","4301.286","1194.802","  17.268","3820.526","1061.257","103","0","   0.677"," 165.479","  45.966","  28.000","  850"
"14:31:01:736","2519149296529674"," 220.922","  95.000"," 2800","  19.768","4303.346","1195.374","  17.292","3822.328","1061.758","101","0","   1.059"," 165.589","  45.997","  28.000","  850"
"14:31:01:836","2519149566487998"," 221.022","  99.000"," 2800","  18.398","4305.185","1195.885","  16.203","3823.948","1062.208","100","0","   0.790"," 165.668","  46.019","  28.000","  850"
"14:31:01:932","2519149827775686"," 221.119"," 100.000"," 2800","  18.307","4306.957","1196.377","  16.128","3825.509","1062.641","100","0","   0.677"," 165.734","  46.037","  28.000","  850"
"14:31:02:033","2519150099166189"," 221.220","  99.000"," 2800","  17.938","4308.760","1196.878","  15.791","3827.096","1063.082","100","0","   0.697"," 165.804","  46.057","  28.000","  850"
"14:31:02:136","2519150376488364"," 221.322","  99.000"," 2800","  17.848","4310.593","1197.387","  15.702","3828.709","1063.530","100","0","   0.667"," 165.872","  46.076","  28.000","  850"
"14:31:02:233","2519150638598754"," 221.419","  99.000"," 2800","  17.739","4312.315","1197.865","  15.600","3830.223","1063.951","100","0","   0.677"," 165.938","  46.094","  28.000","  850"
"14:31:02:331","2519150904142182"," 221.518","  99.000"," 2800","  17.627","4314.049","1198.347","  15.499","3831.748","1064.374","100","0","   0.679"," 166.005","  46.112","  28.000","  850"
"14:31:02:432","2519151175667640"," 221.618","  99.000"," 2800","  17.733","4315.832","1198.842","  15.594","3833.316","1064.810","100","0","   0.675"," 166.073","  46.131","  28.000","  850"
"14:31:02:533","2519151448464225"," 221.719","  99.000"," 2800","  17.611","4317.612","1199.337","  15.480","3834.880","1065.244","100","0","   0.669"," 166.140","  46.150","  28.000","  850"
"14:31:02:632","2519151715246608"," 221.818","  99.000"," 2800","  17.772","4319.368","1199.824","  15.631","3836.424","1065.673","100","0","   0.701"," 166.210","  46.169","  28.000","  850"
"14:31:02:732","2519151986439801"," 221.919","  95.000"," 2800","  18.981","4321.274","1200.354","  16.479","3838.080","1066.133","100","0","   1.104"," 166.320","  46.200","  28.000","  850"
"14:31:02:835","2519152265749026"," 222.022","  99.000"," 2800","  18.254","4323.163","1200.879","  16.065","3839.742","1066.595","100","0","   0.809"," 166.404","  46.223","  28.000","  850"
"14:31:02:933","2519152529274567"," 222.120","  99.000"," 2800","  17.755","4324.896","1201.360","  15.616","3841.266","1067.018","100","0","   0.697"," 166.472","  46.242","  28.000","  850"
"14:31:03:031","2519152793875731"," 222.218","  99.000"," 2800","  17.767","4326.637","1201.844","  15.626","3842.797","1067.444","100","0","   0.704"," 166.541","  46.261","  28.000","  850"
"14:31:03:136","2519153076495159"," 222.322","  99.000"," 2800","  17.738","4328.494","1202.359","  15.595","3844.430","1067.897","100","0","   0.681"," 166.613","  46.281","  28.000","  850"
"14:31:03:234","2519153341833471"," 222.421","  99.000"," 2800","  17.647","4330.228","1202.841","  15.511","3845.954","1068.321"," 99","0","   0.678"," 166.679","  46.300","  28.000","  850"
"14:31:03:335","2519153613615351"," 222.521","  90.000"," 2800","  17.547","4331.995","1203.332","  15.367","3847.501","1068.750"," 99","0","   0.688"," 166.748","  46.319","  28.000","  850"
"14:31:03:431","2519153874763041"," 222.618","  63.000"," 2900","  15.694","4333.512","1203.753","  13.468","3848.803","1069.112"," 99","0","   0.730"," 166.819","  46.339","  28.000","  850"
"14:31:03:535","2519154154488966"," 222.722","  99.000"," 2900","  18.945","4335.475","1204.299","  16.854","3850.550","1069.597","100","0","   0.675"," 166.889","  46.358","  28.000","  850"
